Seq,SavedFile,OriginalName,DocDate,Description,Category,ProgramArea,FunctionalArea,SourceNumber,SourceType,DocMgmtId,SourceURL,Bytes,SHA256,Status,Note
0131,0131_2016-06-15_DMR Daily - MI0020257 _05_01_2016_to_05_31_2016_V1.pdf,DMR Daily - MI0020257 _05_01_2016_to_05_31_2016_V1.docx,2016-06-15,DMR Daily Data for period 05/01/2016 - 05/31/2016_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit,6177350560736608063,https://mienviro.michigan.gov/ncore/downloadpdf/6177350560736608063,122472,81b4755c8254f15069198deb7df9e956337fc3935d4041d1cd7c38e48ca775ef,OK,
0132,0132_2016-06-15_DMR Summary - MI0020257 _05_01_2016_to_05_31_2016_V1.pdf,DMR Summary - MI0020257 _05_01_2016_to_05_31_2016_V1.docx,2016-06-15,DMR Summary Data for period 05/01/2016 - 05/31/2016_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit,-9054802322981204104,https://mienviro.michigan.gov/ncore/downloadpdf/-9054802322981204104,103193,e5f901dcf686a7a9f12cb3ad7591fe4ad1282d9015f7aee32d291c1dcd1dc46d,OK,
0133,0133_2016-07-15_DMR Daily - MI0020257 _06_01_2016_to_06_30_2016_V1.pdf,DMR Daily - MI0020257 _06_01_2016_to_06_30_2016_V1.docx,2016-07-15,DMR Daily Data for period 06/01/2016 - 06/30/2016_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit,-2645731656519523748,https://mienviro.michigan.gov/ncore/downloadpdf/-2645731656519523748,122336,08edaee8590c5fa5578ccb41e26ee53037eb210266efa0ba068d00fb77fd9fe8,OK,
0134,0134_2016-07-15_DMR Summary - MI0020257 _06_01_2016_to_06_30_2016_V1.pdf,DMR Summary - MI0020257 _06_01_2016_to_06_30_2016_V1.docx,2016-07-15,DMR Summary Data for period 06/01/2016 - 06/30/2016_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit,-6126364658004482120,https://mienviro.michigan.gov/ncore/downloadpdf/-6126364658004482120,102942,21800141cc1057d10f67f263c85c0d1734524c78946b4616c908491687b399eb,OK,
0136,0136_2016-08-12_DMR Daily - MI0020257 _07_01_2016_to_07_31_2016_V1.pdf,DMR Daily - MI0020257 _07_01_2016_to_07_31_2016_V1.docx,2016-08-12,DMR Daily Data for period 07/01/2016 - 07/31/2016_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit,1005010368843969925,https://mienviro.michigan.gov/ncore/downloadpdf/1005010368843969925,123035,ca3cea0d6bb9d4a3613c4fb2c577754d0dd70faffca522671c47111ad0074a70,OK,
0137,0137_2016-08-12_DMR Summary - MI0020257 _07_01_2016_to_07_31_2016_V1.pdf,DMR Summary - MI0020257 _07_01_2016_to_07_31_2016_V1.docx,2016-08-12,DMR Summary Data for period 07/01/2016 - 07/31/2016_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit,-41646711706265012,https://mienviro.michigan.gov/ncore/downloadpdf/-41646711706265012,109882,11f5f6e5de0167f9c1afac6b25871b22d70d507ca230341b537d0845cbaca684,OK,
0138,0138_2016-09-16_DMR Daily - MI0020257 _08_01_2016_to_08_31_2016_V1.pdf,DMR Daily - MI0020257 _08_01_2016_to_08_31_2016_V1.docx,2016-09-16,DMR Daily Data for period 08/01/2016 - 08/31/2016_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit,2071454628388704794,https://mienviro.michigan.gov/ncore/downloadpdf/2071454628388704794,122533,0db5d511b9a4119a63b7af7290f2356daff13620bc88e3ceeef77b42d9fb6562,OK,
0139,0139_2016-09-16_DMR Summary - MI0020257 _08_01_2016_to_08_31_2016_V1.pdf,DMR Summary - MI0020257 _08_01_2016_to_08_31_2016_V1.docx,2016-09-16,DMR Summary Data for period 08/01/2016 - 08/31/2016_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit,-8864258566189946951,https://mienviro.michigan.gov/ncore/downloadpdf/-8864258566189946951,103176,e7f9764dc9bfc77c561c3fad5eb7526e4ea19a5441b2176a88ff12f7f18fbe11,OK,
0140,0140_2016-10-18_DMR Daily - MI0020257 _09_01_2016_to_09_30_2016_V1.pdf,DMR Daily - MI0020257 _09_01_2016_to_09_30_2016_V1.docx,2016-10-18,DMR Daily Data for period 09/01/2016 - 09/30/2016_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit,-7163848156117307736,https://mienviro.michigan.gov/ncore/downloadpdf/-7163848156117307736,122282,6f979a1fd6cd9e597f977f17a30e29a8811b10439a69cd9406faae9f3962ada7,OK,
0141,0141_2016-10-18_DMR Summary - MI0020257 _09_01_2016_to_09_30_2016_V1.pdf,DMR Summary - MI0020257 _09_01_2016_to_09_30_2016_V1.docx,2016-10-18,DMR Summary Data for period 09/01/2016 - 09/30/2016_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit,-5500870070273347359,https://mienviro.michigan.gov/ncore/downloadpdf/-5500870070273347359,102928,466137bd194e2ed91e37e781ff20eaba7de16c84e29f3cb988bfd8747e1e2c83,OK,
