Seq,SavedFile,OriginalName,DocDate,Description,Category,ProgramArea,FunctionalArea,SourceNumber,SourceType,DocMgmtId,SourceURL,Bytes,SHA256,Status,Note
0210,0210_2017-10-13_2017 As Applied - 17EK01.pdf,2017 As Applied - 17EK01.xlsx v1,2017-10-13,Land App Site - April 2017,Applicant Attachments,WRD - NPDES,Application/Request,HN8-AEB3-S8NKF,Schedule - Biosolids Annual Report,7951970310208812203,https://mienviro.michigan.gov/ncore/downloadpdf/7951970310208812203,197404,a42a24d257743a58b89f1593d7f2bb4b82cef699814d2ecce085c61684b4ae06,OK,
0211,0211_2017-10-13_2017 As Applied - 17RW01.pdf,2017 As Applied - 17RW01.xlsx v1,2017-10-13,Land app Site - April 2017,Applicant Attachments,WRD - NPDES,Application/Request,HN8-AEB3-S8NKF,Schedule - Biosolids Annual Report,-1675409833587234275,https://mienviro.michigan.gov/ncore/downloadpdf/-1675409833587234275,198111,d4cf0e434515ee4e64fb38b8e0e159dd2bebffa269244fe8a7ab31db84bde801,OK,
0212,0212_2017-10-13_2017 As Applied - 30GR01.pdf,2017 As Applied - 30GR01.xlsx v1,2017-10-13,Land App Site - Oct 2016,Applicant Attachments,WRD - NPDES,Application/Request,HN8-AEB3-S8NKF,Schedule - Biosolids Annual Report,-5897892034958233867,https://mienviro.michigan.gov/ncore/downloadpdf/-5897892034958233867,197486,6896bbf76e04d37bfe246f0fac39985ab4bc17aed4d9371470c8d369739568be,OK,
0213,0213_2017-10-13_2017 As Applied - 31DG01.pdf,2017 As Applied - 31DG01.xlsx v1,2017-10-13,Land App site - April 2017,Applicant Attachments,WRD - NPDES,Application/Request,HN8-AEB3-S8NKF,Schedule - Biosolids Annual Report,-4564688140221150418,https://mienviro.michigan.gov/ncore/downloadpdf/-4564688140221150418,195786,ba848b4313a8abeb26118c0adb0b1fbbbc17b773b373669b2cf8627353ecfdc0,OK,
0214,"0214_2017-10-13_31DG01, 17EK01, 17RW01 - Analytical.pdf","31DG01, 17EK01, 17RW01 - Analytical.pdf v1",2017-10-13,"FY17 Results - March 2017 - Metals, Nutrients & Volatiles",Applicant Attachments,WRD - NPDES,Application/Request,HN8-AEB3-S8NKF,Schedule - Biosolids Annual Report,1336509163278193309,https://mienviro.michigan.gov/ncore/downloadpdf/1336509163278193309,214262,d9b053606024b62f7a406e6d4386bee30b483a2d6179ba183eb950c05f6aa882,OK,
0215,0215_2017-10-13_31GR01 - Analytical.pdf,31GR01 - Analytical.pdf v1,2017-10-13,Sept. 2016 test for haul in Oct. 2016 - Metals & Nutrients,Applicant Attachments,WRD - NPDES,Application/Request,HN8-AEB3-S8NKF,Schedule - Biosolids Annual Report,-2488798986427058681,https://mienviro.michigan.gov/ncore/downloadpdf/-2488798986427058681,177078,3fe19dd5c08bdf222ec9867e7db2725b4d1a45be3332fd0bda6e4090445ee68d,OK,
0216,0216_2017-10-13_Applier Cert. of Pathogens and Vector Attraction Reduction.pdf,Applier Cert. of Pathogens and Vector Attraction Reduction.doc v1,2017-10-13,Applier - Cert. of Pathogens & VARs,Applicant Attachments,WRD - NPDES,Application/Request,HN8-AEB3-S8NKF,Schedule - Biosolids Annual Report,-1688568603305138344,https://mienviro.michigan.gov/ncore/downloadpdf/-1688568603305138344,60024,95d3ccd43e4ccf4b53d8cd7d4ffabb82014be6ffe70ecf518bf9a9f0ea4d8ec1,OK,
0217,0217_2017-10-13_Class B Site Restrictions Certification.pdf,Class B Site Restrictions Certification.doc v1,2017-10-13,Applier Site Restr. Certification,Applicant Attachments,WRD - NPDES,Application/Request,HN8-AEB3-S8NKF,Schedule - Biosolids Annual Report,1498609859186270953,https://mienviro.michigan.gov/ncore/downloadpdf/1498609859186270953,58395,128cb948f9f7113876fea7cd753a516216e08e93524d4cd12243c6be5d88a74d,OK,
0221,0221_2017-10-13_HML Fall 2016.pdf,HML Fall 2016.pdf v1,2017-10-13,Sept. test for haul in Oct. - Class A Pathogen results,Applicant Attachments,WRD - NPDES,Application/Request,HN8-AEB3-S8NKF,Schedule - Biosolids Annual Report,-4030890897963029912,https://mienviro.michigan.gov/ncore/downloadpdf/-4030890897963029912,41435,21385b8326f380a234e837cb4d954436f582f451eb6307bb7fd9b3f0d90bf485,OK,
0223,0223_2017-10-13_Mgt Practices Certification.pdf,Mgt Practices Certification.doc v1,2017-10-13,Applier Cert. - Mgt Practices,Applicant Attachments,WRD - NPDES,Application/Request,HN8-AEB3-S8NKF,Schedule - Biosolids Annual Report,8684882921218429674,https://mienviro.michigan.gov/ncore/downloadpdf/8684882921218429674,63324,90d73e42aeff5649bb98fa923b55b0f4a3f04b64ed0973042f072b6872bd07b4,OK,
